Section,Number,Mode,Title,Satifies,Unit,Type,Days,Times,Instructor,Location,Dates,Seats,Year,Semester
ENGR 100W (Section 78),29387,In Person,Engineering Reports,GE: WID+R,3.0,LAB,F,12:30PM-02:30PM,John Leih,ENG392,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 90),29388,In Person,Engineering Reports,GE: WID+R,3.0,SEM,F,09:30AM-11:30AM,Craig Jones,ENG394,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 91),29389,In Person,Engineering Reports,GE: WID+R,3.0,LAB,F,12:30PM-02:30PM,Craig Jones,ENG394,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 95),30571,Fully Online,Engineering Reports,GE: WID+R,3.0,SEM,MW,06:00PM-06:50PM,Craig Jones,ONLINE,01/24/24-05/13/24,24,2024,Spring
ENGR 100W (Section 96),30572,Fully Online,Engineering Reports,GE: WID+R,3.0,LAB,MW,06:50PM-08:20PM,Craig Jones,ONLINE,01/24/24-05/13/24,24,2024,Spring
ENGR 195A (Section 01),22087,In Person,Global and Social Issues in Engineering,GE: S,1.0,LEC,F,01:30PM-02:45PM,Lin Zou,ENG189,01/24/24-05/13/24,18,2024,Spring
ENGR 195B (Section 80),26499,Fully Online,Global and Social Issues in Engineering,GE: V,1.0,LEC,F,01:30PM-02:45PM,Gregory Courand,ONLINE,01/24/24-05/13/24,10,2024,Spring
ENGR 195B (Section 81),22090,Fully Online,Global and Social Issues in Engineering,GE: V,1.0,LEC,F,10:30AM-11:45AM,Gregory Courand,ONLINE,01/24/24-05/13/24,69,2024,Spring
GEOL 1 (Section 01),20732,In Person,General Geology,GE: B1+B3,4.0,LEC,MW,09:00AM-10:15AM,Hollianne Mcclure,DH351,01/24/24-05/13/24,0,2024,Spring
GEOL 1 (Section 02),28877,In Person,General Geology,GE: B1+B3,4.0,LEC,MW,12:00PM-01:15PM,Matthew Leigh,DH351,01/24/24-05/13/24,4,2024,Spring
GEOL 1 (Section 03),20733,In Person,General Geology,GE: B1+B3,4.0,LEC,MW,01:30PM-02:45PM,Matthew Leigh,DH351,01/24/24-05/13/24,2,2024,Spring
GEOL 1 (Section 04),20734,In Person,General Geology,,0,LAB,T,08:30AM-11:15AM,Matthew Leigh / Ryan Portner,DH311,01/24/24-05/13/24,1,2024,Spring
GEOL 1 (Section 05),20735,In Person,General Geology,,0,LAB,T,11:30AM-02:15PM,Robert Meyer / Ryan Portner,DH311,01/24/24-05/13/24,0,2024,Spring
GEOL 1 (Section 06),20736,In Person,General Geology,,0,LAB,T,02:30PM-05:15PM,Will Rizza / Ryan Portner,DH311,01/24/24-05/13/24,0,2024,Spring
GEOL 1 (Section 07),20747,In Person,General Geology,,0,LAB,T,05:30PM-08:15PM,Will Rizza / Ryan Portner,DH311,01/24/24-05/13/24,0,2024,Spring
GEOL 1 (Section 08),21810,In Person,General Geology,,0,LAB,R,08:30AM-11:15AM,Bradley Buerer / Ryan Portner,DH311,01/24/24-05/13/24,2,2024,Spring
GEOL 1 (Section 09),21811,In Person,General Geology,,0,LAB,R,11:30AM-02:15PM,Robert Meyer / Ryan Portner,DH311,01/24/24-05/13/24,0,2024,Spring
GEOL 1 (Section 10),22359,In Person,General Geology,,0,LAB,R,02:30PM-05:15PM,Hollianne Mcclure,DH311,01/24/24-05/13/24,1,2024,Spring
GEOL 7 (Section 01),24030,In Person,"Earth, Time and Life",GE: B1+B3,4.0,LEC,TR,10:30AM-11:45AM,Joseph Petsche,DH135,01/24/24-05/13/24,0,2024,Spring
GEOL 7 (Section 02),24031,In Person,"Earth, Time and Life",GE: B1+B3,4.0,LEC,TR,01:30PM-02:45PM,Joseph Petsche,DH351,01/24/24-05/13/24,2,2024,Spring
GEOL 7 (Section 03),20739,In Person,"Earth, Time and Life",,0,LAB,M,08:30AM-11:15AM,Michele Dodge / Carlie Pietsch,DH311,01/24/24-05/13/24,0,2024,Spring
GEOL 7 (Section 04),20740,In Person,"Earth, Time and Life",,0,LAB,M,11:30AM-02:15PM,Michele Dodge / Carlie Pietsch,DH311,01/24/24-05/13/24,1,2024,Spring
GEOL 7 (Section 05),20741,In Person,"Earth, Time and Life",,0,LAB,M,02:30PM-05:15PM,Madeline Doyle / Carlie Pietsch,DH311,01/24/24-05/13/24,0,2024,Spring
GEOL 7 (Section 06),20823,In Person,"Earth, Time and Life",,0,LAB,M,05:30PM-08:15PM,Madeline Doyle / Carlie Pietsch,DH311,01/24/24-05/13/24,2,2024,Spring
GEOL 7 (Section 07),21756,In Person,"Earth, Time and Life",,0,LAB,W,08:30AM-11:15AM,Ellie Murdoch / Carlie Pietsch,DH311,01/24/24-05/13/24,1,2024,Spring
GEOL 7 (Section 08),21475,In Person,"Earth, Time and Life",,0,LAB,W,02:30PM-05:15PM,Ellie Murdoch / Carlie Pietsch,DH311,01/24/24-05/13/24,1,2024,Spring
ISE 130 (Section 80),25102,Fully Online,Engineering Probability and Statistics,,3.0,LEC,TR,09:00AM-10:15AM,Supreeta Amin,ONLINE,01/24/24-05/13/24,1,2024,Spring
ISE 164 (Section 80),25109,Fully Online,Computer and Human Interaction,,3.0,SEM,T,06:00PM-08:45PM,Abbas Moallem,ONLINE,01/24/24-05/13/24,3,2024,Spring
ISE 164 (Section 81),27096,Fully Online,Computer and Human Interaction,,3.0,SEM,W,06:00PM-08:45PM,Abbas Moallem,ONLINE,01/24/24-05/13/24,3,2024,Spring
MATE 153 (Section 01),23029,In Person,"Electronic, Optical, and Magnetic Properties of Materials",,3.0,LEC,MW,12:00PM-12:50PM,Tony Pan,ENG329,01/24/24-05/13/24,25,2024,Spring
MATE 153 (Section 02),23030,In Person,"Electronic, Optical, and Magnetic Properties of Materials",,3.0,LEC,TR,04:30PM-05:20PM,Tony Pan,ENG329,01/24/24-05/13/24,13,2024,Spring
MATE 153 (Section 03),23031,In Person,"Electronic, Optical, and Magnetic Properties of Materials",,0,LAB,T,10:30AM-01:15PM,Santosh Kc,ENG105,01/24/24-05/13/24,4,2024,Spring
MATE 153 (Section 04),23032,In Person,"Electronic, Optical, and Magnetic Properties of Materials",,0,LAB,T,01:30PM-04:15PM,Brenda Serrano,ENG105,01/24/24-05/13/24,0,2024,Spring
MATE 153 (Section 05),23034,In Person,"Electronic, Optical, and Magnetic Properties of Materials",,0,LAB,W,10:30AM-01:15PM,Emi Ishida,ENG105,01/24/24-05/13/24,3,2024,Spring
MATE 153 (Section 06),23315,In Person,"Electronic, Optical, and Magnetic Properties of Materials",,0,LAB,R,10:30AM-01:15PM,Smita Duorah,ENG105,01/24/24-05/13/24,5,2024,Spring
MATH 142 (Section 01),23176,In Person,Introduction to Combinatorics,,3.0,SEM,TR,12:00PM-01:15PM,Sogol Jahanbekam,MH320,01/24/24-05/13/24,2,2024,Spring
MATH 142 (Section 02),30428,In Person,Introduction to Combinatorics,,3.0,SEM,TR,12:00PM-01:15PM,Sieg Baluyot,MH223,01/24/24-05/13/24,0,2024,Spring
MATH 161A (Section 02),21857,In Person,Applied Probability and Statistics I,,3.0,SEM,TR,09:00AM-10:15AM,Olga Kovaleva,MH320,01/24/24-05/13/24,0,2024,Spring
MATH 161A (Section 03),21284,In Person,Applied Probability and Statistics I,,3.0,SEM,TR,10:30AM-11:45AM,Martina Bremer,ISB878,01/24/24-05/13/24,8,2024,Spring
MATH 161A (Section 04),21798,In Person,Applied Probability and Statistics I,,3.0,SEM,TR,01:30PM-02:45PM,Martina Bremer,MH320,01/24/24-05/13/24,1,2024,Spring
MATH 161A (Section 60),27633,In Person,Applied Probability and Statistics I,,3.0,SEM,TR,04:30PM-05:45PM,Cristina Tortora,MH320,01/24/24-05/13/24,0,2024,Spring
MATH 30 (Section 01),24353,In Person,Calculus I,GE: B4,3.0,LEC,MW,09:00AM-10:15AM,Minh Vu,MH424,01/24/24-05/13/24,1,2024,Spring
MATH 30 (Section 02),23146,In Person,Calculus I,GE: B4,3.0,LEC,MW,10:30AM-11:45AM,Olga Kovaleva,MH424,01/24/24-05/13/24,0,2024,Spring
MATH 30 (Section 03),23147,In Person,Calculus I,GE: B4,3.0,LEC,MW,01:30PM-02:45PM,Olga Kovaleva,MH424,01/24/24-05/13/24,0,2024,Spring
MATH 30 (Section 04),23148,In Person,Calculus I,GE: B4,3.0,LEC,MW,03:00PM-04:15PM,Olga Kovaleva,MH424,01/24/24-05/13/24,0,2024,Spring
MATH 30 (Section 05),23149,In Person,Calculus I,GE: B4,3.0,LEC,TR,09:00AM-10:15AM,Viet Nguyen,MH224,01/24/24-05/13/24,0,2024,Spring
MATH 30 (Section 06),23150,In Person,Calculus I,GE: B4,3.0,LEC,TR,10:30AM-11:45AM,Minh Vu,MH224,01/24/24-05/13/24,0,2024,Spring
MATH 30 (Section 07),24302,In Person,Calculus I,GE: B4,3.0,LEC,TR,12:00PM-01:15PM,Minh Vu,MH224,01/24/24-05/13/24,1,2024,Spring
MATH 30 (Section 08),24303,In Person,Calculus I,GE: B4,3.0,LEC,TR,01:30PM-02:45PM,Viet Nguyen,MH224,01/24/24-05/13/24,1,2024,Spring
MATH 30 (Section 09),24321,In Person,Calculus I,GE: B4,3.0,LEC,TR,03:00PM-04:15PM,Padmavati Tanniru,MH224,01/24/24-05/13/24,3,2024,Spring
MATH 30 (Section 10),30390,In Person,Calculus I,GE: B4,3.0,LEC,TR,01:30PM-02:45PM,Minh Vu,SH242,01/24/24-05/13/24,3,2024,Spring
MATH 30 (Section 11),30450,In Person,Calculus I,GE: B4,3.0,LEC,MW,10:30AM-11:45AM,Medha Bodas,CL202,01/24/24-05/13/24,2,2024,Spring
MATH 30W (Section 01),23156,In Person,Calculus I Workshop,,2.0,LAB,MTWR,09:00AM-10:15AM,Bem Cayco,WSQ001B,01/24/24-05/13/24,0,2024,Spring
MATH 30W (Section 02),23157,In Person,Calculus I Workshop,,2.0,LAB,MTWR,10:30AM-11:45AM,Bem Cayco,WSQ001B,01/24/24-05/13/24,1,2024,Spring
MATH 30W (Section 03),23158,In Person,Calculus I Workshop,,2.0,LAB,MTWR,12:00PM-01:15PM,Jeffrey Beckstrand,WSQ001B,01/24/24-05/13/24,0,2024,Spring
MATH 30W (Section 04),23159,In Person,Calculus I Workshop,,2.0,LAB,MTWR,01:30PM-02:45PM,Shaifali Singh,WSQ001B,01/24/24-05/13/24,1,2024,Spring
MATH 30W (Section 05),23348,In Person,Calculus I Workshop,,2.0,LAB,MTWR,03:00PM-04:15PM,Shaifali Singh,WSQ001B,01/24/24-05/13/24,0,2024,Spring
MATH 30W (Section 06),24327,In Person,Calculus I Workshop,,2.0,LAB,MTWR,04:30PM-05:45PM,Bem Cayco,WSQ001B,01/24/24-05/13/24,1,2024,Spring
MATH 30W (Section 07),24351,In Person,Calculus I Workshop,,2.0,LAB,MTWR,10:30AM-11:45AM,Bem Cayco,WSQ001C,01/24/24-05/13/24,3,2024,Spring
MATH 30W (Section 08),30452,In Person,Calculus I Workshop,,2.0,LAB,MTWR,12:00PM-01:15PM,Bem Cayco,BBC126,01/24/24-05/13/24,1,2024,Spring
MATH 30X (Section 01),24354,In Person,Calculus I,GE: B4,3.0,LEC,MW,09:00AM-10:15AM,Minh Vu,MH424,01/24/24-05/13/24,0,2024,Spring
MATH 30X (Section 02),23151,In Person,Calculus I,GE: B4,3.0,LEC,MW,10:30AM-11:45AM,Olga Kovaleva,MH424,01/24/24-05/13/24,0,2024,Spring
MATH 30X (Section 03),23152,In Person,Calculus I,GE: B4,3.0,LEC,MW,01:30PM-02:45PM,Olga Kovaleva,MH424,01/24/24-05/13/24,0,2024,Spring
MATH 30X (Section 04),23153,In Person,Calculus I,GE: B4,3.0,LEC,MW,03:00PM-04:15PM,Olga Kovaleva,MH424,01/24/24-05/13/24,0,2024,Spring
MATH 30X (Section 05),23154,In Person,Calculus I,GE: B4,3.0,LEC,TR,09:00AM-10:15AM,Viet Nguyen,MH224,01/24/24-05/13/24,1,2024,Spring
MATH 30X (Section 06),23155,In Person,Calculus I,GE: B4,3.0,LEC,TR,10:30AM-11:45AM,Minh Vu,MH224,01/24/24-05/13/24,0,2024,Spring
MATH 30X (Section 07),25346,In Person,Calculus I,GE: B4,3.0,LEC,TR,12:00PM-01:15PM,Minh Vu,MH224,01/24/24-05/13/24,1,2024,Spring
MATH 30X (Section 08),24304,In Person,Calculus I,GE: B4,3.0,LEC,TR,01:30PM-02:45PM,Viet Nguyen,MH224,01/24/24-05/13/24,1,2024,Spring
MATH 30X (Section 09),24322,In Person,Calculus I,GE: B4,3.0,LEC,TR,03:00PM-04:15PM,Padmavati Tanniru,MH224,01/24/24-05/13/24,0,2024,Spring
MATH 30X (Section 10),30391,In Person,Calculus I,GE: B4,3.0,LEC,TR,01:30PM-02:45PM,Minh Vu,SH242,01/24/24-05/13/24,1,2024,Spring
MATH 30X (Section 11),30451,In Person,Calculus I,GE: B4,3.0,LEC,MW,10:30AM-11:45AM,Medha Bodas,CL202,01/24/24-05/13/24,2,2024,Spring
MATH 31 (Section 01),21300,In Person,Calculus II,GE: B4,4.0,SEM,MWF,09:00AM-10:10AM,Misako Van Der Poel,DMH227,01/24/24-05/13/24,0,2024,Spring
MATH 31 (Section 02),21125,In Person,Calculus II,GE: B4,4.0,SEM,MWF,10:30AM-11:40AM,Misako Van Der Poel,DMH227,01/24/24-05/13/24,0,2024,Spring
MATH 31 (Section 03),21126,In Person,Calculus II,GE: B4,4.0,SEM,MWF,12:00PM-01:10PM,Richard Low,DMH227,01/24/24-05/13/24,2,2024,Spring
MATH 31 (Section 04),21127,In Person,Calculus II,GE: B4,4.0,SEM,MWF,01:30PM-02:40PM,Misako Van Der Poel,DMH227,01/24/24-05/13/24,3,2024,Spring
MATH 31 (Section 05),23338,In Person,Calculus II,GE: B4,4.0,SEM,MWF,03:00PM-04:10PM,Richard Low,DMH227,01/24/24-05/13/24,2,2024,Spring
MATH 31 (Section 06),23352,In Person,Calculus II,GE: B4,4.0,SEM,MTWR,09:00AM-09:50AM,Padmavati Tanniru,SH347,01/24/24-05/13/24,5,2024,Spring
MATH 31 (Section 07),25424,In Person,Calculus II,GE: B4,4.0,SEM,MTWR,10:30AM-11:20AM,Padmavati Tanniru,SH347,01/24/24-05/13/24,6,2024,Spring
MATH 31 (Section 08),24331,In Person,Calculus II,GE: B4,4.0,SEM,MTWR,12:00PM-12:50PM,Michael Vartanian,SH347,01/24/24-05/13/24,0,2024,Spring
MATH 31 (Section 09),24333,In Person,Calculus II,GE: B4,4.0,SEM,MTWR,01:30PM-02:20PM,Padmavati Tanniru,SH347,01/24/24-05/13/24,4,2024,Spring
MATH 31 (Section 10),24380,In Person,Calculus II,GE: B4,4.0,SEM,MTWR,06:00PM-06:50PM,Carl Bugarin,MH224,01/24/24-05/13/24,4,2024,Spring
MATH 31W (Section 01),20657,In Person,Calculus II Workshop,,1.0,LAB,MW,09:00AM-10:15AM,Jonas Fahrney,WSQ001D,01/24/24-05/13/24,0,2024,Spring
MATH 31W (Section 02),20658,In Person,Calculus II Workshop,,1.0,LAB,MW,10:30AM-11:45AM,Jonas Fahrney,WSQ001D,01/24/24-05/13/24,0,2024,Spring
MATH 31W (Section 03),20659,In Person,Calculus II Workshop,,1.0,LAB,MW,12:00PM-01:15PM,Genevieve Nguyen,WSQ001D,01/24/24-05/13/24,0,2024,Spring
MATH 31W (Section 04),20660,In Person,Calculus II Workshop,,1.0,LAB,MW,01:30PM-02:45PM,Kyle Hambrook,WSQ001D,01/24/24-05/13/24,0,2024,Spring
MATH 31W (Section 06),23764,In Person,Calculus II Workshop,,1.0,LAB,TR,10:30AM-11:45AM,Jonas Fahrney,WSQ001D,01/24/24-05/13/24,0,2024,Spring
MATH 31W (Section 07),23765,In Person,Calculus II Workshop,,1.0,LAB,TR,12:00PM-01:15PM,Kyle Hambrook,WSQ001D,01/24/24-05/13/24,0,2024,Spring
MATH 31W (Section 08),23766,In Person,Calculus II Workshop,,1.0,LAB,TR,01:30PM-02:45PM,Genevieve Nguyen,WSQ001D,01/24/24-05/13/24,0,2024,Spring
MATH 31W (Section 09),23767,In Person,Calculus II Workshop,,1.0,LAB,TR,03:00PM-04:15PM,Jonas Fahrney,WSQ001D,01/24/24-05/13/24,0,2024,Spring
MATH 31X (Section 01),23207,In Person,Calculus II,GE: B4,4.0,LEC,MWF,09:00AM-10:10AM,Misako Van Der Poel,DMH227,01/24/24-05/13/24,0,2024,Spring
MATH 31X (Section 02),23208,In Person,Calculus II,GE: B4,4.0,LEC,MWF,10:30AM-11:40AM,Misako Van Der Poel,DMH227,01/24/24-05/13/24,0,2024,Spring
MATH 31X (Section 03),23209,In Person,Calculus II,GE: B4,4.0,LEC,MWF,12:00PM-01:10PM,Richard Low,DMH227,01/24/24-05/13/24,1,2024,Spring
MATH 31X (Section 04),23210,In Person,Calculus II,GE: B4,4.0,LEC,MWF,01:30PM-02:40PM,Misako Van Der Poel,DMH227,01/24/24-05/13/24,0,2024,Spring
MATH 31X (Section 05),23339,In Person,Calculus II,GE: B4,4.0,LEC,MWF,03:00PM-04:10PM,Richard Low,DMH227,01/24/24-05/13/24,0,2024,Spring
MATH 31X (Section 06),23351,In Person,Calculus II,GE: B4,4.0,LEC,MTWR,09:00AM-09:50AM,Padmavati Tanniru,SH347,01/24/24-05/13/24,3,2024,Spring
MATH 31X (Section 07),25425,In Person,Calculus II,GE: B4,4.0,LEC,MTWR,10:30AM-11:20AM,Padmavati Tanniru,SH347,01/24/24-05/13/24,10,2024,Spring
MATH 31X (Section 08),24332,In Person,Calculus II,GE: B4,4.0,LEC,MTWR,12:00PM-12:50PM,Michael Vartanian,SH347,01/24/24-05/13/24,0,2024,Spring
MATH 31X (Section 09),24334,In Person,Calculus II,GE: B4,4.0,LEC,MTWR,01:30PM-02:20PM,Padmavati Tanniru,SH347,01/24/24-05/13/24,1,2024,Spring
MATH 31X (Section 10),24381,In Person,Calculus II,GE: B4,4.0,LEC,MTWR,06:00PM-06:50PM,Carl Bugarin,MH224,01/24/24-05/13/24,0,2024,Spring
MATH 32 (Section 01),23160,In Person,Calculus III,GE: B4,3.0,LEC,MW,09:00AM-10:15AM,Medha Bodas,MH224,01/24/24-05/13/24,0,2024,Spring
